0	5e+23
1	5.000449393021169e+23
2	5.0004493338462074e+23
3	4.999550370254168e+23
4	4.999550302239481e+23
5	5.000449127742997e+23
6	5.0004490426637604e+23
7	4.999550044487682e+23
8	4.9995499321204384e+23
9	5.00044870216008e+23
10	5.00044854891659e+23
11	4.999549467861513e+23
12	4.999549255327354e+23
13	5.000447904879652e+23
14	5.0004476073537734e+23
15	4.9995483539576875e+23
16	4.999547935688091e+23
17	5.0004463398818634e+23
18	5.000445750288608e+23
19	4.999546149485552e+23
20	4.9995453177206365e+23
21	5.000443229812338e+23
22	5.000442055293503e+23
23	4.9995417594566516e+23
24	4.999540101049134e+23
25	5.000437029863139e+23
26	5.000434687022662e+23
27	4.999533003296143e+23
28	4.999529694499431e+23
29	5.000424660460373e+23
30	5.000419985591523e+23
31	4.999515531751044e+23
32	4.999508929069402e+23
33	5.0003999776565835e+23
34	5.00039064874579e+23
35	4.9994806666750544e+23
36	4.99946749058192e+23
37	5.0003507215845666e+23
38	5.00033210506588e+23
39	4.999411090946786e+23
40	4.999384797159754e+23
41	5.000252427757127e+23
42	5.0002152774769474e+23
43	4.9992722487028965e+23
44	4.999219778587703e+23
45	5.000056278983444e+23
46	4.9999821455829723e+23
47	4.9989951884768354e+23
48	4.998890486783297e+23
49	4.999664872190457e+23
50	4.999516947316659e+23
51	4.9984423439731714e+23
52	4.998233433317039e+23
53	4.9988838966769665e+23
54	4.9985887626603064e+23
55	4.997339322113182e+23
56	4.996922550713825e+23
57	4.9973258549836476e+23
58	4.9967371481923653e+23
59	4.9951390823263594e+23
60	4.99430789984768e+23
61	4.9942185332785655e+23
62	4.9930447640380555e+23
63	4.990752099778264e+23
64	4.989095498961177e+23
65	4.9880251917544967e+23
66	4.9856870261226414e+23
67	4.98201267483836e+23
68	4.978715157882233e+23
69	4.975696164588166e+23
70	4.9710468587385646e+23
71	4.964632885823826e+23
72	4.958085685145714e+23
73	4.951213047724594e+23
74	4.942001166809223e+23
75	4.9301897655382664e+23
76	4.917255712147131e+23
77	4.902830942195547e+23
78	4.8847082267024965e+23
79	4.862398430650516e+23
80	4.837101355387874e+23
81	4.8081416064355474e+23
82	4.7729860946848814e+23
83	4.73077201036028e+23
84	4.682260872877277e+23
85	4.626320564546129e+23
86	4.559979286521722e+23
87	4.481913810005279e+23
88	4.3923940126524145e+23
89	4.2898817655036875e+23
90	4.1711842778869575e+23
91	4.034898821304605e+23
92	3.8813755874601314e+23
93	3.7095647001696483e+23
94	3.517357854429848e+23
95	3.304928858170351e+23
96	3.0746732876356547e+23
97	2.8283681344344106e+23
98	2.567599981147634e+23
99	2.2965995348054133e+23
100	2.0217713625688706e+23
101	1.7489168708070863e+23
102	1.5284123579260644e+23
103	1.3471337693620859e+23
104	1.1970111592157037e+23
105	1.0717506355519245e+23
106	9.654830694054269e+22
107	8.741280794930513e+22
108	7.956305562740386e+22
109	7.280617608333708e+22
110	6.689121767312168e+22
111	6.16486781499572e+22
112	5.70338560603616e+22
113	5.29823404252783e+22
114	4.9356097178278985e+22
115	4.606750913051132e+22
116	4.312365703298553e+22
117	4.050585287085612e+22
118	3.812323159593071e+22
119	3.592206659389491e+22
120	3.3927617097579025e+22
121	3.2139560070120953e+22
122	3.0490313019665374e+22
123	2.8942347849195237e+22
124	2.7527161469159636e+22
125	2.6252348338271557e+22
126	2.506344454213129e+22
127	2.3931623323648722e+22
128	2.2889981851950024e+22
129	2.194960978947544e+22
130	2.1064255560308908e+22
131	2.0210244414104997e+22
132	1.942039499660336e+22
133	1.8707277673297565e+22
134	1.8030225570729487e+22
135	1.7368874206731648e+22
136	1.6755013884921076e+22
137	1.6201731397144847e+22
138	1.5672409456592523e+22
139	1.5148960547829195e+22
140	1.4661883786566058e+22
141	1.4224308174422777e+22
142	1.3802701264577467e+22
143	1.338063216932284e+22
144	1.2987261423567088e+22
145	1.263552681813796e+22
146	1.2294336282512218e+22
147	1.194852042655914e+22
148	1.162594826689664e+22
149	1.1339255884027007e+22
150	1.1059338654742405e+22
151	1.077202361760281e+22
152	1.050397393636464e+22
153	1.0267477851289346e+22
154	1.0035086216183417e+22
155	9.793436456648666e+21
156	9.568083922354606e+21
157	9.370956998644218e+21
158	9.176010124508898e+21
159	8.970555318145998e+21
160	8.779138280373637e+21
161	8.613333518615513e+21
162	8.448302383125243e+21
163	8.271928963813915e+21
164	8.107842129076119e+21
165	7.967277685712391e+21
166	7.826446654830092e+21
167	7.67372552770358e+21
168	7.531911654576091e+21
169	7.411921655336216e+21
170	7.290888003243851e+21
171	7.157616131895581e+21
172	7.034149156257548e+21
173	6.931105654696607e+21
174	6.826433251646394e+21
175	6.709314702930807e+21
176	6.601108382239037e+21
177	6.512156110295362e+21
178	6.42113128536251e+21
179	6.317551236009398e+21
180	6.222151881740141e+21
181	6.145018904885542e+21
182	6.065475419068861e+21
183	5.973337374964566e+21
184	5.888774020585104e+21
185	5.82163444796578e+21
186	5.751826083181684e+21
187	5.669432864256477e+21
188	5.594107360363751e+21
189	5.535480372041169e+21
190	5.473986881749792e+21
191	5.39995240985515e+21
192	5.332557724215575e+21
193	5.2812323357563e+21
194	5.226889131209934e+21
