0.01	9.856501357285229e-13	-9.856501357285229e-13	-9.856501357286263e-13
0.02	2.954045161870666e-12	-2.954045161870666e-12	-2.9540451618707696e-12
0.03	4.911767570486026e-12	-4.911767570486026e-12	-4.9117675704861295e-12
0.04	6.850106461138229e-12	-6.850106461138229e-12	-6.850106461138332e-12
0.05	8.761411112087727e-12	-8.761411112087727e-12	-8.76141111208783e-12
0.06	1.0638138476087084e-11	-1.0638138476087084e-11	-1.0638138476087187e-11
0.07	1.2472881967624467e-11	-1.2472881967624467e-11	-1.247288196762457e-11
0.08	1.425840069235324e-11	-1.425840069235324e-11	-1.4258400692353344e-11
0.09	1.5987648023593e-11	-1.5987648023593e-11	-1.5987648023593053e-11
0.1	1.7653799412145235e-11	-1.7653799412145235e-11	-1.7653799412145287e-11
0.11	1.925027931967157e-11	-1.925027931967157e-11	-1.9250279319671674e-11
0.12	2.0770787169339115e-11	-2.0770787169339115e-11	-2.0770787169339166e-11
0.13	2.2209322211319395e-11	-2.2209322211319395e-11	-2.2209322211319446e-11
0.14	2.356020720500585e-11	-2.356020720500585e-11	-2.35602072050059e-11
0.15	2.4818110824488688e-11	-2.4818110824488688e-11	-2.481811082448879e-11
0.16	2.5978068698863955e-11	-2.5978068698863955e-11	-2.5978068698864007e-11
0.17	2.703550300433524e-11	-2.703550300433524e-11	-2.7035503004335292e-11
0.18	2.798624053079482e-11	-2.798624053079482e-11	-2.798624053079487e-11
0.19	2.882652915157653e-11	-2.882652915157653e-11	-2.8826529151576555e-11
0.2	2.955305263138548e-11	-2.955305263138548e-11	-2.9553052631385535e-11
0.21	3.0162943713963654e-11	-3.0162943713963654e-11	-3.016294371396368e-11
0.22	3.0653795437841257e-11	-3.0653795437841257e-11	-3.065379543784128e-11
0.23	3.102367063551256e-11	-3.102367063551256e-11	-3.1023670635512575e-11
0.24	3.127110957855234e-11	-3.127110957855234e-11	-3.1271109578552344e-11
0.25	3.139513573849678e-11	-3.139513573849678e-11	-3.139513573849678e-11
0.26	3.139525964075447e-11	-3.139525964075447e-11	-3.1395259640754465e-11
0.27	3.1271480796339895e-11	-3.1271480796339895e-11	-3.127148079633988e-11
0.28	3.102428770380277e-11	-3.102428770380277e-11	-3.102428770380276e-11
0.29	3.065465592134734e-11	-3.065465592134734e-11	-3.0654655921347316e-11
0.3	3.0164044216750954e-11	-3.0164044216750954e-11	-3.016404421675093e-11
0.31	2.955438881027179e-11	-2.955438881027179e-11	-2.9554388810271765e-11
0.32	2.88280957332744e-11	-2.88280957332744e-11	-2.882809573327435e-11
0.33	2.7988031332721852e-11	-2.7988031332721852e-11	-2.79880313327218e-11
0.34	2.703751095901445e-11	-2.703751095901445e-11	-2.7037510959014398e-11
0.35000000000000003	2.5980285881815246e-11	-2.5980285881815246e-11	-2.5980285881815194e-11
