0.0	0.0
0.1	0.0
0.2	0.0
0.30000000000000004	0.0
0.4	0.0
0.5	3.5882285152446005e+26
0.6000000000000001	2.057992504228173e+26
0.7000000000000001	1.3357887218195086e+26
0.8	9.39718654177691e+25
0.9	6.99734648527548e+25
1.0	5.436371607023963e+25
1.1	4.365856070460846e+25
1.2000000000000002	3.6010803913814424e+25
1.3	3.0367728920414816e+25
1.4000000000000001	2.6094064414713684e+25
1.5	2.2788234910483726e+25
1.6	2.0186464890503428e+25
1.7000000000000002	1.8109834902605502e+25
1.8	1.6433641238691552e+25
1.9000000000000001	1.5068939743475387e+25
2.0	1.3951040516194994e+25
2.1	1.3032119746788878e+25
2.2	1.2276351908654276e+25
2.3000000000000003	1.1656630753124664e+25
2.4000000000000004	1.1152318853153098e+25
2.5	1.0747679674933807e+25
2.6	1.0430773527914811e+25
2.7	1.0192676614688337e+25
2.8000000000000003	1.0026931319108407e+25
2.9000000000000004	9.929167488505583e+24
3.0	9.896855601084258e+24
3.1	9.929167488505583e+24
3.2	1.0026931319108407e+25
3.3000000000000003	1.0192676614688337e+25
3.4000000000000004	1.0430773527914811e+25
3.5	1.0747679674933807e+25
3.6	1.1152318853153098e+25
3.7	1.1656630753124664e+25
3.8000000000000003	1.2276351908654276e+25
3.9000000000000004	1.3032119746788878e+25
4.0	1.3951040516194994e+25
4.1000000000000005	1.5068939743475387e+25
4.2	1.6433641238691552e+25
4.3	1.8109834902605502e+25
4.4	2.0186464890503428e+25
4.5	2.2788234910483726e+25
4.6000000000000005	2.6094064414713684e+25
4.7	3.0367728920414816e+25
4.800000000000001	3.6010803913814424e+25
4.9	4.365856070460846e+25
5.0	5.436371607023963e+25
5.1000000000000005	6.99734648527548e+25
5.2	9.39718654177691e+25
5.300000000000001	1.3357887218195086e+26
5.4	2.057992504228173e+26
5.5	3.5882285152446005e+26
5.6000000000000005	0.0
5.7	0.0
5.800000000000001	0.0
5.9	0.0
6.0	0.0
