0.0	6885091598360.578
0.05	47456737900361.164
0.1	320381957490685.4
0.15000000000000002	1921203107447174.8
0.2	7849296076313447.0
0.25	1.95047640885898e+16
0.30000000000000004	3.5099228198898824e+16
0.35000000000000003	5.30732204054304e+16
0.4	7.264356503897226e+16
0.45	9.34095027138102e+16
0.5	1.1513758339429082e+17
0.55	1.376726731382757e+17
0.6000000000000001	1.6090072103986096e+17
0.65	1.8473225694744205e+17
0.7000000000000001	2.0909442162205523e+17
0.75	2.3392663056437568e+17
0.8	2.5917787773149936e+17
0.8500000000000001	2.8480485634926563e+17
0.9	3.107705480348862e+17
0.9500000000000001	3.37043119684105e+17
1.0	3.6359504329841286e+17
