0.0	0.0
0.1	0.0
0.2	0.0
0.30000000000000004	0.0
0.4	0.0
0.5	0.0
0.6000000000000001	1.8837601860654484e+23
0.7000000000000001	7.38580397372567e+23
0.8	1.609288114193355e+24
0.9	2.739641742213462e+24
1.0	4.0570381760212474e+24
1.1	5.484831541085925e+24
1.2000000000000002	6.949140537289107e+24
1.3	8.384209098856193e+24
1.4000000000000001	9.736049034992317e+24
1.5	1.0964347969065682e+25
1.6	1.2042824922181987e+25
1.7000000000000002	1.2958344796515304e+25
1.8	1.3709161811077722e+25
1.9000000000000001	1.4302661215297774e+25
2.0	1.4752924729888061e+25
2.1	1.5078375910396184e+25
2.2	1.529968292917955e+25
2.3000000000000003	1.5438020390202888e+25
2.4000000000000004	1.551372674417409e+25
2.5	1.554534374777655e+25
2.6	1.5548990195523355e+25
2.7	1.5538002721597118e+25
2.8000000000000003	1.5522769519530402e+25
2.9000000000000004	1.5510685623684195e+25
3.0	1.5506168280870313e+25
3.1	1.551068562368381e+25
3.2	1.55227695195298e+25
3.3000000000000003	1.553800272159637e+25
3.4000000000000004	1.55489901955223e+25
3.5	1.5545343747775235e+25
3.6	1.551372674417275e+25
3.7	1.5438020390201589e+25
3.8000000000000003	1.529968292917839e+25
3.9000000000000004	1.5078375910395123e+25
4.0	1.4752924729887123e+25
4.1000000000000005	1.4302661215296995e+25
4.2	1.3709161811077142e+25
4.3	1.2958344796514993e+25
4.4	1.204282492218189e+25
4.5	1.0964347969065798e+25
4.6000000000000005	9.736049034992551e+24
4.7	8.384209098856584e+24
4.800000000000001	6.949140537289497e+24
4.9	5.484831541086291e+24
5.0	4.057038176021515e+24
5.1000000000000005	2.7396417422136837e+24
5.2	1.6092881141934596e+24
5.300000000000001	7.385803973726102e+23
5.4	1.883760186065574e+23
5.5	0.0
5.6000000000000005	0.0
5.7	0.0
5.800000000000001	0.0
5.9	0.0
6.0	0.0
