0	0.0
1	0.0
2	0.0
3	0.0
4	0.0
5	3.46917084583e+21
6	3.41851614566e+21
7	3.37062481143e+21
8	3.32540089496e+21
9	3.28275454766e+21
10	3.24260172337e+21
11	3.20486390243e+21
12	3.16946783575e+21
13	3.13634530786e+21
14	3.10543291767e+21
15	3.076671876e+21
16	3.05000781911e+21
17	3.02539063717e+21
18	3.00277431715e+21
19	2.98211679923e+21
20	2.96337984623e+21
21	2.94652892549e+21
22	2.93153310257e+21
23	2.91836494648e+21
24	2.90700044588e+21
25	2.89741893598e+21
26	2.8896030358e+21
27	2.88353859558e+21
28	2.87921465391e+21
29	2.87662340477e+21
30	2.87576017389e+21
31	2.87662340477e+21
32	2.87921465391e+21
33	2.88353859558e+21
34	2.8896030358e+21
35	2.89741893598e+21
36	2.90700044588e+21
37	2.91836494648e+21
38	2.93153310257e+21
39	2.94652892549e+21
40	2.96337984623e+21
41	2.98211679923e+21
42	3.00277431715e+21
43	3.02539063717e+21
44	3.05000781911e+21
45	3.076671876e+21
46	3.10543291767e+21
47	3.13634530786e+21
48	3.16946783575e+21
49	3.20486390243e+21
50	3.24260172337e+21
51	3.28275454766e+21
52	3.32540089496e+21
53	3.37062481143e+21
54	3.41851614566e+21
55	3.46917084583e+21
56	0.0
57	0.0
58	0.0
59	0.0
60	0.0
