0, 0, 0
1e-10, 0, -2.84509552e-06
2e-10, 0, -5.69019104e-06
3e-10, 0, -8.53528656e-06
4e-10, 0, -1.13803821e-05
5e-10, 0, -1.42254776e-05
6e-10, 0, -1.70705731e-05
7e-10, 0, -1.99156686e-05
8e-10, 0, -2.27607641e-05
9e-10, 0, -2.56058597e-05
1e-09, 0, -2.84509552e-05
1.1e-09, 0, -2.93778704e-05
1.2e-09, 0, -3.02625099e-05
1.3e-09, 0, -3.11054638e-05
1.4e-09, 0, -3.19072896e-05
1.5e-09, 0, -3.26685128e-05
1.6e-09, 0, -3.33896283e-05
1.7e-09, 0, -3.40711013e-05
1.8e-09, 0, -3.47133681e-05
1.9e-09, 0, -3.53168371e-05
2e-09, 0, -3.58818893e-05
2.1e-09, 0, -3.64088793e-05
2.2e-09, 0, -3.68981359e-05
2.3e-09, 0, -3.73499625e-05
2.4e-09, 0, -3.77646381e-05
2.5e-09, 0, -3.81424173e-05
2.6e-09, 0, -3.84835312e-05
2.7e-09, 0, -3.87881876e-05
2.8e-09, 0, -3.90565714e-05
2.9e-09, 0, -3.92888449e-05
3e-09, 0, -3.94851484e-05
3.1e-09, 0, -3.96456e-05
3.2e-09, 0, -3.9770296e-05
3.3e-09, 0, -3.98593113e-05
3.4e-09, 0, -3.99126991e-05
3.5e-09, 0, -3.99304916e-05
3.6e-09, 0, -3.99126991e-05
3.7e-09, 0, -3.98593113e-05
3.8e-09, 0, -3.9770296e-05
3.9e-09, 0, -3.96456e-05
4e-09, 0, -3.94851484e-05
4.1e-09, 0, -3.92888449e-05
4.2e-09, 0, -3.90565714e-05
4.3e-09, 0, -3.87881876e-05
4.4e-09, 0, -3.84835312e-05
4.5e-09, 0, -3.81424173e-05
4.6e-09, 0, -3.77646381e-05
4.7e-09, 0, -3.73499625e-05
4.8e-09, 0, -3.68981359e-05
4.9e-09, 0, -3.64088793e-05
5e-09, 0, -3.58818893e-05
5.1e-09, 0, -3.53168371e-05
5.2e-09, 0, -3.47133681e-05
5.3e-09, 0, -3.40711013e-05
5.4e-09, 0, -3.33896283e-05
5.5e-09, 0, -3.26685128e-05
5.6e-09, 0, -3.19072896e-05
5.7e-09, 0, -3.11054638e-05
5.8e-09, 0, -3.02625099e-05
5.9e-09, 0, -2.93778704e-05
6e-09, 0, -2.84509552e-05
6.1e-09, 0, -2.56058597e-05
6.2e-09, 0, -2.27607641e-05
6.3e-09, 0, -1.99156686e-05
6.4e-09, 0, -1.70705731e-05
6.5e-09, 0, -1.42254776e-05
6.6e-09, 0, -1.13803821e-05
6.7e-09, 0, -8.53528656e-06
6.8e-09, 0, -5.69019104e-06
6.9e-09, 0, -2.84509552e-06
7e-09, 0, 0
0, 0.1, 0
1e-10, 0.1, -0.000136146688
2e-10, 0.1, -0.000272293377
3e-10, 0.1, -0.000408440065
4e-10, 0.1, -0.000544586753
5e-10, 0.1, -0.000680733441
6e-10, 0.1, -0.00081688013
7e-10, 0.1, -0.000953026818
8e-10, 0.1, -0.00108917351
9e-10, 0.1, -0.00122532019
1e-09, 0.1, -0.00136146688
1.1e-09, 0.1, -0.00140582266
1.2e-09, 0.1, -0.00144815542
1.3e-09, 0.1, -0.0014884934
1.4e-09, 0.1, -0.00152686326
1.5e-09, 0.1, -0.00156329016
1.6e-09, 0.1, -0.00159779778
1.7e-09, 0.1, -0.00163040839
1.8e-09, 0.1, -0.00166114286
1.9e-09, 0.1, -0.00169002073
2e-09, 0.1, -0.00171706024
2.1e-09, 0.1, -0.00174227836
2.2e-09, 0.1, -0.00176569081
2.3e-09, 0.1, -0.00178731212
2.4e-09, 0.1, -0.00180715564
2.5e-09, 0.1, -0.00182523355
2.6e-09, 0.1, -0.00184155692
2.7e-09, 0.1, -0.00185613567
2.8e-09, 0.1, -0.00186897867
2.9e-09, 0.1, -0.00188009369
3e-09, 0.1, -0.00188948742
3.1e-09, 0.1, -0.00189716553
3.2e-09, 0.1, -0.00190313262
3.3e-09, 0.1, -0.00190739228
3.4e-09, 0.1, -0.00190994706
3.5e-09, 0.1, -0.00191079848
3.6e-09, 0.1, -0.00190994706
3.7e-09, 0.1, -0.00190739228
3.8e-09, 0.1, -0.00190313262
3.9e-09, 0.1, -0.00189716553
4e-09, 0.1, -0.00188948742
4.1e-09, 0.1, -0.00188009369
4.2e-09, 0.1, -0.00186897867
4.3e-09, 0.1, -0.00185613567
4.4e-09, 0.1, -0.00184155692
4.5e-09, 0.1, -0.00182523355
4.6e-09, 0.1, -0.00180715564
4.7e-09, 0.1, -0.00178731212
4.8e-09, 0.1, -0.00176569081
4.9e-09, 0.1, -0.00174227836
5e-09, 0.1, -0.00171706024
5.1e-09, 0.1, -0.00169002073
5.2e-09, 0.1, -0.00166114286
5.3e-09, 0.1, -0.00163040839
5.4e-09, 0.1, -0.00159779778
5.5e-09, 0.1, -0.00156329016
5.6e-09, 0.1, -0.00152686326
5.7e-09, 0.1, -0.0014884934
5.8e-09, 0.1, -0.00144815542
5.9e-09, 0.1, -0.00140582266
6e-09, 0.1, -0.00136146688
6.1e-09, 0.1, -0.00122532019
6.2e-09, 0.1, -0.00108917351
6.3e-09, 0.1, -0.000953026818
6.4e-09, 0.1, -0.00081688013
6.5e-09, 0.1, -0.000680733441
6.6e-09, 0.1, -0.000544586753
6.7e-09, 0.1, -0.000408440065
6.8e-09, 0.1, -0.000272293377
6.9e-09, 0.1, -0.000136146688
7e-09, 0.1, 0
0, 0.2, 0
1e-10, 0.2, -0.00651504338
2e-10, 0.2, -0.0130300868
3e-10, 0.2, -0.0195451301
4e-10, 0.2, -0.0260601735
5e-10, 0.2, -0.0325752169
6e-10, 0.2, -0.0390902603
7e-10, 0.2, -0.0456053037
8e-10, 0.2, -0.052120347
9e-10, 0.2, -0.0586353904
1e-09, 0.2, -0.0651504338
1.1e-09, 0.2, -0.0672729962
1.2e-09, 0.2, -0.0692987506
1.3e-09, 0.2, -0.0712290484
1.4e-09, 0.2, -0.0730651659
1.5e-09, 0.2, -0.0748083066
1.6e-09, 0.2, -0.0764596041
1.7e-09, 0.2, -0.0780201233
1.8e-09, 0.2, -0.0794908634
1.9e-09, 0.2, -0.0808727596
2e-09, 0.2, -0.0821666843
2.1e-09, 0.2, -0.0833734497
2.2e-09, 0.2, -0.0844938085
2.3e-09, 0.2, -0.0855284557
2.4e-09, 0.2, -0.0864780299
2.5e-09, 0.2, -0.0873431144
2.6e-09, 0.2, -0.0881242382
2.7e-09, 0.2, -0.0888218772
2.8e-09, 0.2, -0.0894364548
2.9e-09, 0.2, -0.0899683429
3e-09, 0.2, -0.0904178623
3.1e-09, 0.2, -0.0907852836
3.2e-09, 0.2, -0.0910708277
3.3e-09, 0.2, -0.0912746656
3.4e-09, 0.2, -0.0913969196
3.5e-09, 0.2, -0.0914376628
3.6e-09, 0.2, -0.0913969196
3.7e-09, 0.2, -0.0912746656
3.8e-09, 0.2, -0.0910708277
3.9e-09, 0.2, -0.0907852836
4e-09, 0.2, -0.0904178623
4.1e-09, 0.2, -0.0899683429
4.2e-09, 0.2, -0.0894364548
4.3e-09, 0.2, -0.0888218772
4.4e-09, 0.2, -0.0881242382
4.5e-09, 0.2, -0.0873431144
4.6e-09, 0.2, -0.0864780299
4.7e-09, 0.2, -0.0855284557
4.8e-09, 0.2, -0.0844938085
4.9e-09, 0.2, -0.0833734497
5e-09, 0.2, -0.0821666843
5.1e-09, 0.2, -0.0808727596
5.2e-09, 0.2, -0.0794908634
5.3e-09, 0.2, -0.0780201233
5.4e-09, 0.2, -0.0764596041
5.5e-09, 0.2, -0.0748083066
5.6e-09, 0.2, -0.0730651659
5.7e-09, 0.2, -0.0712290484
5.8e-09, 0.2, -0.0692987506
5.9e-09, 0.2, -0.0672729962
6e-09, 0.2, -0.0651504338
6.1e-09, 0.2, -0.0586353904
6.2e-09, 0.2, -0.052120347
6.3e-09, 0.2, -0.0456053037
6.4e-09, 0.2, -0.0390902603
6.5e-09, 0.2, -0.0325752169
6.6e-09, 0.2, -0.0260601735
6.7e-09, 0.2, -0.0195451301
6.8e-09, 0.2, -0.0130300868
6.9e-09, 0.2, -0.00651504338
7e-09, 0.2, 0
0, 0.3, 0
1e-10, 0.3, -0.311765132
2e-10, 0.3, -0.623530264
3e-10, 0.3, -0.935295396
4e-10, 0.3, -1.24706053
5e-10, 0.3, -1.55882566
6e-10, 0.3, -1.87059079
7e-10, 0.3, -2.18235592
8e-10, 0.3, -2.49412106
9e-10, 0.3, -2.80588619
1e-09, 0.3, -3.11765132
1.1e-09, 0.3, -3.21922255
1.2e-09, 0.3, -3.31616121
1.3e-09, 0.3, -3.40853197
1.4e-09, 0.3, -3.49639592
1.5e-09, 0.3, -3.57981064
1.6e-09, 0.3, -3.65883037
1.7e-09, 0.3, -3.73350607
1.8e-09, 0.3, -3.80388558
1.9e-09, 0.3, -3.87001361
2e-09, 0.3, -3.93193195
2.1e-09, 0.3, -3.98967943
2.2e-09, 0.3, -4.04329209
2.3e-09, 0.3, -4.09280318
2.4e-09, 0.3, -4.13824327
2.5e-09, 0.3, -4.17964026
2.6e-09, 0.3, -4.21701947
2.7e-09, 0.3, -4.25040367
2.8e-09, 0.3, -4.27981312
2.9e-09, 0.3, -4.30526562
3e-09, 0.3, -4.32677653
3.1e-09, 0.3, -4.34435878
3.2e-09, 0.3, -4.35802296
3.3e-09, 0.3, -4.36777724
3.4e-09, 0.3, -4.37362747
3.5e-09, 0.3, -4.37557716
3.6e-09, 0.3, -4.37362747
3.7e-09, 0.3, -4.36777724
3.8e-09, 0.3, -4.35802296
3.9e-09, 0.3, -4.34435878
4e-09, 0.3, -4.32677653
4.1e-09, 0.3, -4.30526562
4.2e-09, 0.3, -4.27981312
4.3e-09, 0.3, -4.25040367
4.4e-09, 0.3, -4.21701947
4.5e-09, 0.3, -4.17964026
4.6e-09, 0.3, -4.13824327
4.7e-09, 0.3, -4.09280318
4.8e-09, 0.3, -4.04329209
4.9e-09, 0.3, -3.98967943
5e-09, 0.3, -3.93193195
5.1e-09, 0.3, -3.87001361
5.2e-09, 0.3, -3.80388558
5.3e-09, 0.3, -3.73350607
5.4e-09, 0.3, -3.65883037
5.5e-09, 0.3, -3.57981064
5.6e-09, 0.3, -3.49639592
5.7e-09, 0.3, -3.40853197
5.8e-09, 0.3, -3.31616121
5.9e-09, 0.3, -3.21922255
6e-09, 0.3, -3.11765132
6.1e-09, 0.3, -2.80588619
6.2e-09, 0.3, -2.49412106
6.3e-09, 0.3, -2.18235592
6.4e-09, 0.3, -1.87059079
6.5e-09, 0.3, -1.55882566
6.6e-09, 0.3, -1.24706053
6.7e-09, 0.3, -0.935295396
6.8e-09, 0.3, -0.623530264
6.9e-09, 0.3, -0.311765132
7e-09, 0.3, 0
0, 0.4, 0
1e-10, 0.4, -14.9189333
2e-10, 0.4, -29.8378666
3e-10, 0.4, -44.7567999
4e-10, 0.4, -59.6757332
5e-10, 0.4, -74.5946665
6e-10, 0.4, -89.5135998
7e-10, 0.4, -104.432533
8e-10, 0.4, -119.351466
9e-10, 0.4, -134.2704
1e-09, 0.4, -149.189333
1.1e-09, 0.4, -154.049833
1.2e-09, 0.4, -158.68865
1.3e-09, 0.4, -163.108879
1.4e-09, 0.4, -167.313442
1.5e-09, 0.4, -171.305097
1.6e-09, 0.4, -175.086437
1.7e-09, 0.4, -178.659902
1.8e-09, 0.4, -182.027781
1.9e-09, 0.4, -185.192214
2e-09, 0.4, -188.155199
2.1e-09, 0.4, -190.918596
2.2e-09, 0.4, -193.484129
2.3e-09, 0.4, -195.853389
2.4e-09, 0.4, -198.027839
2.5e-09, 0.4, -200.008814
2.6e-09, 0.4, -201.797525
2.7e-09, 0.4, -203.395063
2.8e-09, 0.4, -204.802397
2.9e-09, 0.4, -206.020379
3e-09, 0.4, -207.049743
3.1e-09, 0.4, -207.891109
3.2e-09, 0.4, -208.544982
3.3e-09, 0.4, -209.011755
3.4e-09, 0.4, -209.291706
3.5e-09, 0.4, -209.385005
3.6e-09, 0.4, -209.291706
3.7e-09, 0.4, -209.011755
3.8e-09, 0.4, -208.544982
3.9e-09, 0.4, -207.891109
4e-09, 0.4, -207.049743
4.1e-09, 0.4, -206.020379
4.2e-09, 0.4, -204.802397
4.3e-09, 0.4, -203.395063
4.4e-09, 0.4, -201.797525
4.5e-09, 0.4, -200.008814
4.6e-09, 0.4, -198.027839
4.7e-09, 0.4, -195.853389
4.8e-09, 0.4, -193.484129
4.9e-09, 0.4, -190.918596
5e-09, 0.4, -188.155199
5.1e-09, 0.4, -185.192214
5.2e-09, 0.4, -182.027781
5.3e-09, 0.4, -178.659902
5.4e-09, 0.4, -175.086437
5.5e-09, 0.4, -171.305097
5.6e-09, 0.4, -167.313442
5.7e-09, 0.4, -163.108879
5.8e-09, 0.4, -158.68865
5.9e-09, 0.4, -154.049833
6e-09, 0.4, -149.189333
6.1e-09, 0.4, -134.2704
6.2e-09, 0.4, -119.351466
6.3e-09, 0.4, -104.432533
6.4e-09, 0.4, -89.5135998
6.5e-09, 0.4, -74.5946665
6.6e-09, 0.4, -59.6757332
6.7e-09, 0.4, -44.7567999
6.8e-09, 0.4, -29.8378666
6.9e-09, 0.4, -14.9189333
7e-09, 0.4, 0
0, 0.5, 0
1e-10, 0.5, -713.917458
2e-10, 0.5, -1427.83492
3e-10, 0.5, -2141.75237
4e-10, 0.5, -2855.66983
5e-10, 0.5, -3569.58729
6e-10, 0.5, -4283.50475
7e-10, 0.5, -4997.42221
8e-10, 0.5, -5711.33966
9e-10, 0.5, -6425.25712
1e-09, 0.5, -7139.17458
1.1e-09, 0.5, -7371.76465
1.2e-09, 0.5, -7593.7465
1.3e-09, 0.5, -7805.26823
1.4e-09, 0.5, -8006.46971
1.5e-09, 0.5, -8197.48281
1.6e-09, 0.5, -8378.43173
1.7e-09, 0.5, -8549.43318
1.8e-09, 0.5, -8710.59667
1.9e-09, 0.5, -8862.02463
2e-09, 0.5, -9003.81271
2.1e-09, 0.5, -9136.04988
2.2e-09, 0.5, -9258.81862
2.3e-09, 0.5, -9372.19511
2.4e-09, 0.5, -9476.2493
2.5e-09, 0.5, -9571.04513
2.6e-09, 0.5, -9656.64056
2.7e-09, 0.5, -9733.08773
2.8e-09, 0.5, -9800.43305
2.9e-09, 0.5, -9858.71726
3e-09, 0.5, -9907.97553
3.1e-09, 0.5, -9948.23751
3.2e-09, 0.5, -9979.52738
3.3e-09, 0.5, -10001.8639
3.4e-09, 0.5, -10015.2605
3.5e-09, 0.5, -10019.7251
3.6e-09, 0.5, -10015.2605
3.7e-09, 0.5, -10001.8639
3.8e-09, 0.5, -9979.52738
3.9e-09, 0.5, -9948.23751
4e-09, 0.5, -9907.97553
4.1e-09, 0.5, -9858.71726
4.2e-09, 0.5, -9800.43305
4.3e-09, 0.5, -9733.08773
4.4e-09, 0.5, -9656.64056
4.5e-09, 0.5, -9571.04513
4.6e-09, 0.5, -9476.2493
4.7e-09, 0.5, -9372.19511
4.8e-09, 0.5, -9258.81862
4.9e-09, 0.5, -9136.04988
5e-09, 0.5, -9003.81271
5.1e-09, 0.5, -8862.02463
5.2e-09, 0.5, -8710.59667
5.3e-09, 0.5, -8549.43318
5.4e-09, 0.5, -8378.43173
5.5e-09, 0.5, -8197.48281
5.6e-09, 0.5, -8006.46971
5.7e-09, 0.5, -7805.26823
5.8e-09, 0.5, -7593.7465
5.9e-09, 0.5, -7371.76465
6e-09, 0.5, -7139.17458
6.1e-09, 0.5, -6425.25712
6.2e-09, 0.5, -5711.33966
6.3e-09, 0.5, -4997.42221
6.4e-09, 0.5, -4283.50475
6.5e-09, 0.5, -3569.58729
6.6e-09, 0.5, -2855.66983
6.7e-09, 0.5, -2141.75237
