0.000000e+00, 0
1.000000e-10, 0
2.000000e-10, 0
3.000000e-10, 0
4.000000e-10, 0
5.000000e-10, 0
6.000000e-10, 0
7.000000e-10, 0
8.000000e-10, 0
9.000000e-10, 0
1.000000e-09, 0
1.100000e-09, 1.155150e+20
1.200000e-09, 4.573974e+20
1.300000e-09, 1.012067e+21
1.400000e-09, 1.758043e+21
1.500000e-09, 2.667397e+21
1.600000e-09, 3.707514e+21
1.700000e-09, 4.843028e+21
1.800000e-09, 6.037774e+21
1.900000e-09, 7.256630e+21
2.000000e-09, 8.467109e+21
2.100000e-09, 9.640636e+21
2.200000e-09, 1.075344e+22
2.300000e-09, 1.178704e+22
2.400000e-09, 1.272837e+22
2.500000e-09, 1.356953e+22
2.600000e-09, 1.430726e+22
2.700000e-09, 1.494226e+22
2.800000e-09, 1.547829e+22
2.900000e-09, 1.592131e+22
3.000000e-09, 1.627853e+22
3.100000e-09, 1.655760e+22
3.200000e-09, 1.676584e+22
3.300000e-09, 1.690960e+22
3.400000e-09, 1.699380e+22
3.500000e-09, 1.702152e+22
3.600000e-09, 1.699380e+22
3.700000e-09, 1.690960e+22
3.800000e-09, 1.676584e+22
3.900000e-09, 1.655760e+22
4.000000e-09, 1.627853e+22
4.100000e-09, 1.592131e+22
4.200000e-09, 1.547829e+22
4.300000e-09, 1.494226e+22
4.400000e-09, 1.430726e+22
4.500000e-09, 1.356953e+22
4.600000e-09, 1.272837e+22
4.700000e-09, 1.178704e+22
4.800000e-09, 1.075344e+22
4.900000e-09, 9.640636e+21
5.000000e-09, 8.467109e+21
5.100000e-09, 7.256630e+21
5.200000e-09, 6.037774e+21
5.300000e-09, 4.843028e+21
5.400000e-09, 3.707514e+21
5.500000e-09, 2.667397e+21
5.600000e-09, 1.758043e+21
5.700000e-09, 1.012067e+21
5.800000e-09, 4.573974e+20
5.900000e-09, 1.155150e+20
6.000000e-09, 0
6.100000e-09, 0
6.200000e-09, 0
6.300000e-09, 0
6.400000e-09, 0
6.500000e-09, 0
6.600000e-09, 0
6.700000e-09, 0
6.800000e-09, 0
6.900000e-09, 0
7.000000e-09, 0
