0	0.0
1	4.999999999999805e+25
2	4.999999999999735e+25
3	4.9999999999997e+25
4	4.999999999999664e+25
5	4.999999999999754e+25
6	4.999999999999805e+25
7	4.999999999999931e+25
8	4.9999999999998585e+25
9	4.999999999999805e+25
10	4.999999999999948e+25
11	4.999999999999805e+25
12	4.9999999999997e+25
13	4.9999999999998585e+25
14	4.999999999999824e+25
15	4.999999999999593e+25
16	4.999999999999646e+25
17	4.999999999999664e+25
18	4.999999999999754e+25
19	5.000000000000162e+25
20	5.000000000000624e+25
21	5.000000000003323e+25
22	5.0000000000149235e+25
23	5.00000000006459e+25
24	5.000000000280044e+25
25	5.000000001208156e+25
26	5.000000005186839e+25
27	5.000000022114064e+25
28	5.00000009340168e+25
29	5.000000389378715e+25
30	5.0000015934318285e+25
31	5.000006345594677e+25
32	5.000024233420516e+25
33	5.000086323644487e+25
34	5.000269296457347e+25
35	5.000594480972369e+25
36	4.999552931394773e+25
37	4.982845797488802e+25
38	4.855348923535993e+25
39	4.134921515879695e+25
40	1.7762987801812583e+25
41	1.3676975132523715e+25
42	1.2597401313339866e+25
43	1.2273426330091116e+25
44	1.2171996282915607e+25
45	1.2139769614849214e+25
46	1.2129476948422328e+25
47	1.2126183518425304e+25
48	1.2125128987712244e+25
49	1.2124791253451981e+25
50	1.2124683077820276e+25
51	1.2124648428238207e+25
52	1.212463732954415e+25
53	1.2124633774477345e+25
54	1.212463263573773e+25
55	1.2124632270984388e+25
56	1.2124632154151858e+25
57	1.2124632116740533e+25
58	1.2124632104793368e+25
59	1.212463210107993e+25
60	1.2124632100243967e+25
61	1.2124632101079456e+25
62	1.2124632104793196e+25
63	1.2124632116740445e+25
64	1.2124632154151858e+25
65	1.2124632270984044e+25
66	1.2124632635738376e+25
67	1.212463377447812e+25
68	1.2124637329544496e+25
69	1.2124648428238467e+25
70	1.2124683077819501e+25
71	1.2124791253451468e+25
72	1.2125128987711727e+25
73	1.2126183518424789e+25
74	1.2129476948421467e+25
75	1.2139769614848568e+25
76	1.2171996282915565e+25
77	1.2273426330091159e+25
78	1.2597401313340538e+25
79	1.3676975132524203e+25
80	1.776298780181271e+25
81	4.134921515879651e+25
82	4.855348923535889e+25
83	4.982845797488889e+25
84	4.999552931394844e+25
85	5.000594480972386e+25
86	5.000269296457277e+25
87	5.000086323644363e+25
88	5.00002423342048e+25
89	5.000006345594624e+25
90	5.00000159343174e+25
91	5.000000389378644e+25
92	5.000000093401609e+25
93	5.000000022113904e+25
94	5.0000000051867685e+25
95	5.000000001208315e+25
96	5.000000000280061e+25
97	5.000000000064678e+25
98	5.000000000014834e+25
99	5.000000000003359e+25
100	5.000000000000624e+25
101	5.000000000000054e+25
102	4.999999999999664e+25
103	4.9999999999997e+25
104	4.999999999999754e+25
105	4.999999999999664e+25
106	4.999999999999664e+25
107	4.999999999999611e+25
108	4.999999999999735e+25
109	4.999999999999841e+25
110	4.999999999999912e+25
111	4.999999999999788e+25
112	4.999999999999735e+25
113	4.9999999999998585e+25
114	4.999999999999788e+25
115	4.999999999999805e+25
116	4.999999999999788e+25
117	4.999999999999646e+25
118	4.999999999999664e+25
119	4.999999999999805e+25
120	0.0
