1e-07	-0.00195373	0.963624
2e-07	-0.00778788	0.94815
3e-07	-0.0174409	0.928934
4e-07	-0.0308366	0.906052
5e-07	-0.0478844	0.879595
6e-07	-0.0684797	0.849665
7e-07	-0.092504	0.816383
8e-07	-0.119826	0.779879
9e-07	-0.150302	0.740297
1e-06	-0.183775	0.697793
1.1e-06	-0.220078	0.652535
1.2e-06	-0.259032	0.604702
1.3e-06	-0.300449	0.554483
1.4e-06	-0.344131	0.502075
1.5e-06	-0.389871	0.447686
1.6e-06	-0.437455	0.39153
1.7e-06	-0.486661	0.333829
1.8e-06	-0.537263	0.274811
1.9e-06	-0.589028	0.214708
2e-06	-0.641718	0.153757
2.1e-06	-0.695094	0.0921999
2.2e-06	-0.748914	0.0302787
2.3e-06	-0.802932	-0.0317619
2.4e-06	-0.856906	-0.0936772
2.5e-06	-0.910591	-0.155223
2.6e-06	-0.963744	-0.216156
2.7e-06	-1.01613	-0.276236
2.8e-06	-1.0675	-0.335226
2.9e-06	-1.11763	-0.392892
3e-06	-1.16629	-0.449008
3.1e-06	-1.21327	-0.503353
3.2e-06	-1.25834	-0.55571
3.3e-06	-1.3013	-0.605875
3.4e-06	-1.34196	-0.653648
3.5e-06	-1.38011	-0.698842
3.6e-06	-1.4156	-0.741278
3.7e-06	-1.44824	-0.780788
3.8e-06	-1.47788	-0.817217
3.9e-06	-1.50438	-0.850421
4e-06	-1.52761	-0.880268
4.1e-06	-1.54744	-0.906642
4.2e-06	-1.56379	-0.929437
4.3e-06	-1.57654	-0.948564
4.4e-06	-1.58563	-0.963948
4.5e-06	-1.591	-0.975528
4.6e-06	-1.5926	-0.983257
4.7e-06	-1.5904	-0.987106
4.8e-06	-1.58439	-0.98706
4.9e-06	-1.57455	-0.983118
5e-06	-1.56092	-0.975296
5.1e-06	-1.54351	-0.963625
5.2e-06	-1.52237	-0.948151
5.3e-06	-1.49757	-0.928935
5.4e-06	-1.46918	-0.906053
5.5e-06	-1.43728	-0.879595
5.6e-06	-1.40198	-0.849666
5.7e-06	-1.36339	-0.816383
5.8e-06	-1.32166	-0.779879
5.9e-06	-1.27691	-0.740297
6e-06	-1.2293	-0.697793
6.1e-06	-1.17901	-0.652536
6.2e-06	-1.1262	-0.604703
6.3e-06	-1.07107	-0.554484
6.4e-06	-1.01381	-0.502076
6.5e-06	-0.954626	-0.447687
6.6e-06	-0.89373	-0.391531
6.7e-06	-0.831343	-0.33383
6.8e-06	-0.767692	-0.274811
6.9e-06	-0.703007	-0.214708
7e-06	-0.637525	-0.153758
7.1e-06	-0.571483	-0.0922005
7.2e-06	-0.505123	-0.0302794
7.3e-06	-0.438688	0.0317613
7.4e-06	-0.372421	0.0936766
7.5e-06	-0.306565	0.155222
7.6e-06	-0.241361	0.216155
7.7e-06	-0.177048	0.276235
7.8e-06	-0.113861	0.335225
7.9e-06	-0.052032	0.392892
8e-06	0.00821295	0.449008
8.1e-06	0.066654	0.503352
8.2e-06	0.123078	0.55571
8.3e-06	0.17728	0.605874
8.4e-06	0.229062	0.653648
8.5e-06	0.278238	0.698842
8.6e-06	0.324631	0.741277
8.7e-06	0.368073	0.780788
8.8e-06	0.408411	0.817217
8.9e-06	0.4455	0.85042
9e-06	0.479212	0.880268
9.1e-06	0.509429	0.906641
9.2e-06	0.536047	0.929437
9.3e-06	0.558978	0.948564
9.4e-06	0.578146	0.963948
9.5e-06	0.593491	0.975528
9.6e-06	0.604968	0.983257
9.7e-06	0.612547	0.987106
9.8e-06	0.616212	0.98706
9.9e-06	0.615964	0.983118
1e-05	0.61182	0.975296
1.01e-05	0.603808	0.963625
1.02e-05	0.591977	0.948151
1.03e-05	0.576385	0.928935
1.04e-05	0.55711	0.906053
1.05e-05	0.534241	0.879595
1.06e-05	0.507883	0.849666
1.07e-05	0.478152	0.816384
1.08e-05	0.44518	0.779879
1.09e-05	0.40911	0.740297
1.1e-05	0.370098	0.697794
1.11e-05	0.328311	0.652536
1.12e-05	0.283927	0.604703
1.13e-05	0.237135	0.554484
1.14e-05	0.18813	0.502077
1.15e-05	0.13712	0.447687
1.16e-05	0.0843188	0.391532
1.17e-05	0.0299463	0.333831
1.18e-05	-0.0257704	0.274812
1.19e-05	-0.0825991	0.214709
1.2e-05	-0.140304	0.153758
1.21e-05	-0.198644	0.0922012
1.22e-05	-0.257379	0.03028
1.23e-05	-0.316264	-0.0317606
1.24e-05	-0.375056	-0.0936759
1.25e-05	-0.433512	-0.155222
1.26e-05	-0.491388	-0.216155
